context_id,location_id
3,713
3,718
3,728
3,729
3,763
3,845
3,890
3,907
3,909
3,910
3,911
3,915
3,917
3,925
3,927
3,928
3,929
3,930
3,931
3,934
3,935
3,936
3,937
3,941
3,943
3,944
3,949
3,951
3,954
3,955
3,960
3,979
3,982
3,983
3,984
3,993
3,1002
3,1009
3,1014
3,1017
3,1048
3,1116
3,1126
3,1149
3,1153
3,1171
3,1177
3,1189
3,1204
3,1227
3,1299
3,1300
3,1312
3,1318
3,1320
3,1344
3,1358
3,1396
3,1565
3,1567
3,1606
3,1615
3,1659
3,1686
3,1694
3,1711
3,1716
3,1725
3,1727
3,1730
3,1733
3,1734
3,1747
3,1765
3,1767
3,1769
3,1770
3,1786
3,1861
3,1862
3,1868
3,1870
3,1875
3,1880
3,1920
3,1927
3,1977
3,2018
3,2021
3,2052
3,2053
3,2102
3,2107
3,2112
3,2116
3,2146
3,2148
3,2171
3,2212
3,2346
3,2349
3,2360
3,2368
3,2431
3,2433
3,2435
3,2436
3,2455
3,2500
3,2503
3,2508
3,2511
3,2513
3,2515
3,2524
3,2528
3,2530
3,2533
3,2537
3,2545
3,2552
3,2554
3,2561
3,2629
3,2631
3,2639
3,2640
3,2643
3,2644
3,2645
3,2663
3,2666
3,2671
3,2673
3,2678
3,2684
3,2685
3,2692
3,2702
3,2725
3,2740
3,2752
3,2763
3,2802
3,2809
3,2824
3,2826
3,2829
3,2836
3,2843
3,2846
3,2849
3,2851
3,2854
3,2859
3,2860
3,2864
3,2865
3,2868
3,2870
3,2872
3,2888
3,2889
3,2891
3,2892
3,2897
3,2910
3,2913
3,2921
3,2924
3,2927
3,3002
3,3007
3,3024
3,3033
3,3042
3,3048
3,3051
3,3058
3,3061
3,3092
3,3105
3,3110
3,3130
3,3134
3,3141
3,3152
3,3171
3,3174
3,3186
3,3189
3,3190
3,3191
3,3193
3,3194
3,3214
3,3217
3,3230
3,3235
3,3267
3,3280
3,3301
3,3305
3,3314
3,3315
3,3349
3,3352
3,3355
3,3362
3,3376
3,3435
3,3555
3,3561
3,3575
3,3604
3,3661
3,3676
3,3677
3,3681
3,3685
3,3689
3,3713
4,604
4,609
4,610
4,611
4,615
4,616
4,620
4,622
4,623
4,671
4,682
4,727
4,732
4,736
4,753
4,768
4,779
4,783
4,802
4,821
4,833
4,834
4,836
4,844
4,846
4,847
4,858
4,859
4,864
4,867
4,874
4,876
4,897
4,1005
4,1008
4,1013
4,1019
4,1040
4,1056
4,1068
4,1073
4,1080
4,1092
4,1093
4,1119
4,1146
4,1692
4,1697
4,1735
4,1760
4,1763
4,1791
4,1801
4,1802
4,1972
4,1979
4,1985
4,1987
4,1993
4,1996
4,1998
4,1999
4,2005
4,2007
4,2008
4,2010
4,2012
4,2017
4,2028
4,2032
4,2035
4,2037
4,2045
4,2172
4,2218
4,2337
4,2345
4,2369
4,2370
4,2372
4,2376
4,2377
4,2378
4,2382
4,2416
4,2453
4,2466
4,2467
4,2470
4,2476
4,2477
4,2489
4,2494
4,2505
4,2546
4,2566
4,2687
4,2791
4,2799
4,2803
4,2884
4,2886
4,2899
4,2903
4,2908
4,2911
4,2919
4,2923
4,2926
4,2929
4,2930
4,3278
4,3323
4,3331
4,3341
4,3343
4,3347
4,3354
4,3379
4,3382
4,3383
4,3385
4,3386
4,3387
4,3388
4,3390
4,3391
4,3402
4,3444
4,3463
4,3475
4,3486
4,3497
4,3501
4,3517
4,3520
4,3532
4,3538
4,3620
4,3649
4,3662
4,3697
5,617
5,618
5,624
5,631
5,700
5,715
5,716
5,720
5,726
5,739
5,742
5,743
5,748
5,762
5,772
5,800
5,825
5,830
5,832
5,851
5,866
5,871
5,872
5,878
5,899
5,958
5,1024
5,1025
5,1026
5,1032
5,1035
5,1039
5,1047
5,1055
5,1065
5,1070
5,1079
5,1088
5,1096
5,1101
5,1128
5,1147
5,1179
5,1245
5,1267
5,1365
5,1374
5,1378
5,1384
5,1391
5,1394
5,1412
5,1413
5,1414
5,1415
5,1419
5,1428
5,1434
5,1444
5,1449
5,1459
5,1480
5,1508
5,1589
5,1702
5,1717
5,1726
5,1729
5,1736
5,1754
5,1755
5,1756
5,1759
5,1761
5,1773
5,1781
5,1788
5,1807
5,1818
5,1826
5,1830
5,1832
5,1849
5,1865
5,1892
5,1893
5,1900
5,1904
5,1908
5,1949
5,1951
5,1953
5,1961
5,1970
5,1978
5,1984
5,1991
5,1995
5,2000
5,2004
5,2013
5,2020
5,2025
5,2030
5,2042
5,2047
5,2177
5,2181
5,2190
5,2214
5,2221
5,2243
5,2329
5,2336
5,2338
5,2339
5,2341
5,2371
5,2389
5,2395
5,2399
5,2400
5,2401
5,2402
5,2406
5,2412
5,2420
5,2422
5,2437
5,2443
5,2447
5,2450
5,2469
5,2472
5,2474
5,2478
5,2480
5,2485
5,2492
5,2497
5,2509
5,2510
5,2520
5,2521
5,2527
5,2535
5,2547
5,2550
5,2553
5,2557
5,2579
5,2626
5,2780
5,2781
5,2787
5,2792
5,2797
5,2896
5,2901
5,2904
5,2916
5,2918
5,2920
5,2922
5,2925
5,2928
5,2932
5,3066
5,3224
5,3276
5,3290
5,3300
5,3324
5,3325
5,3337
5,3338
5,3340
5,3342
5,3345
5,3368
5,3373
5,3378
5,3380
5,3381
5,3389
5,3395
5,3421
5,3424
5,3426
5,3432
5,3433
5,3436
5,3441
5,3446
5,3448
5,3459
5,3465
5,3469
5,3471
5,3476
5,3483
5,3485
5,3492
5,3509
5,3533
5,3534
5,3536
5,3544
5,3545
5,3546
5,3549
5,3552
5,3558
5,3560
5,3564
5,3578
5,3621
5,3622
5,3636
5,3646
5,3647
5,3648
5,3660
5,3665
5,3678
5,3679
5,3687
5,3711
6,574
6,577
6,578
6,579
6,580
6,582
6,583
6,584
6,585
6,586
6,587
6,588
6,590
6,591
6,592
6,594
6,595
6,597
6,600
6,601
6,602
6,603
6,605
6,606
6,607
6,608
6,612
6,614
6,621
6,625
6,626
6,627
6,628
6,629
6,630
6,632
6,633
6,634
6,635
6,638
6,639
6,673
6,676
6,677
6,683
6,684
6,685
6,686
6,687
6,689
6,690
6,691
6,692
6,693
6,694
6,695
6,697
6,698
6,699
6,702
6,703
6,704
6,705
6,706
6,707
6,708
6,709
6,710
6,711
6,712
6,714
6,717
6,719
6,721
6,722
6,723
6,724
6,730
6,731
6,733
6,734
6,735
6,737
6,738
6,740
6,741
6,744
6,745
6,746
6,747
6,749
6,750
6,751
6,752
6,754
6,755
6,756
6,757
6,758
6,759
6,760
6,764
6,765
6,766
6,769
6,770
6,771
6,774
6,776
6,784
6,785
6,786
6,793
6,816
6,818
6,819
6,820
6,823
6,824
6,826
6,827
6,829
6,839
6,840
6,841
6,842
6,848
6,850
6,852
6,853
6,854
6,855
6,857
6,860
6,861
6,862
6,863
6,865
6,868
6,869
6,870
6,873
6,875
6,877
6,892
6,893
6,894
6,895
6,896
6,900
6,901
6,902
6,903
6,904
6,905
6,908
6,912
6,913
6,914
6,916
6,918
6,919
6,920
6,922
6,923
6,924
6,926
6,942
6,945
6,948
6,950
6,953
6,959
6,961
6,962
6,963
6,964
6,965
6,966
6,967
6,968
6,969
6,970
6,971
6,972
6,973
6,974
6,975
6,976
6,977
6,978
6,980
6,981
6,985
6,986
6,987
6,990
6,992
6,995
6,996
6,997
6,998
6,1000
6,1001
6,1003
6,1006
6,1010
6,1016
6,1018
6,1020
6,1021
6,1022
6,1023
6,1027
6,1028
6,1029
6,1030
6,1031
6,1033
6,1034
6,1036
6,1038
6,1041
6,1042
6,1043
6,1044
6,1045
6,1046
6,1049
6,1051
6,1052
6,1053
6,1054
6,1057
6,1058
6,1059
6,1060
6,1061
6,1062
6,1063
6,1064
6,1066
6,1067
6,1069
6,1071
6,1072
6,1074
6,1075
6,1077
6,1078
6,1081
6,1083
6,1084
6,1085
6,1086
6,1087
6,1089
6,1090
6,1091
6,1094
6,1095
6,1097
6,1098
6,1099
6,1102
6,1103
6,1104
6,1105
6,1106
6,1107
6,1108
6,1109
6,1110
6,1111
6,1112
6,1113
6,1114
6,1115
6,1123
6,1124
6,1125
6,1127
6,1129
6,1130
6,1131
6,1132
6,1133
6,1134
6,1135
6,1136
6,1137
6,1138
6,1139
6,1140
6,1141
6,1142
6,1143
6,1144
6,1145
6,1148
6,1150
6,1152
6,1154
6,1155
6,1156
6,1157
6,1158
6,1159
6,1160
6,1161
6,1162
6,1163
6,1164
6,1165
6,1166
6,1167
6,1172
6,1173
6,1174
6,1175
6,1176
6,1178
6,1180
6,1181
6,1182
6,1183
6,1184
6,1185
6,1187
6,1190
6,1191
6,1192
6,1193
6,1194
6,1196
6,1197
6,1198
6,1199
6,1200
6,1201
6,1202
6,1203
6,1206
6,1207
6,1208
6,1209
6,1210
6,1211
6,1212
6,1213
6,1214
6,1215
6,1216
6,1217
6,1218
6,1219
6,1220
6,1221
6,1222
6,1223
6,1224
6,1225
6,1226
6,1228
6,1229
6,1230
6,1231
6,1232
6,1234
6,1235
6,1236
6,1237
6,1238
6,1239
6,1240
6,1241
6,1242
6,1243
6,1244
6,1246
6,1247
6,1248
6,1249
6,1250
6,1251
6,1252
6,1253
6,1254
6,1255
6,1256
6,1259
6,1261
6,1262
6,1268
6,1271
6,1272
6,1273
6,1274
6,1275
6,1276
6,1277
6,1279
6,1280
6,1281
6,1282
6,1283
6,1284
6,1285
6,1286
6,1287
6,1288
6,1289
6,1290
6,1291
6,1292
6,1293
6,1294
6,1296
6,1297
6,1298
6,1301
6,1302
6,1304
6,1305
6,1306
6,1307
6,1308
6,1309
6,1310
6,1313
6,1314
6,1315
6,1316
6,1317
6,1319
6,1321
6,1322
6,1323
6,1324
6,1325
6,1326
6,1328
6,1329
6,1330
6,1331
6,1332
6,1333
6,1334
6,1335
6,1336
6,1337
6,1338
6,1339
6,1340
6,1341
6,1342
6,1343
6,1345
6,1346
6,1347
6,1348
6,1349
6,1350
6,1351
6,1352
6,1353
6,1354
6,1359
6,1360
6,1361
6,1362
6,1363
6,1364
6,1366
6,1367
6,1368
6,1369
6,1370
6,1371
6,1372
6,1373
6,1375
6,1376
6,1377
6,1379
6,1380
6,1381
6,1382
6,1383
6,1385
6,1386
6,1387
6,1388
6,1389
6,1390
6,1392
6,1393
6,1397
6,1398
6,1399
6,1400
6,1401
6,1402
6,1403
6,1404
6,1405
6,1407
6,1408
6,1409
6,1410
6,1411
6,1416
6,1417
6,1420
6,1421
6,1422
6,1423
6,1424
6,1429
6,1430
6,1431
6,1432
6,1433
6,1435
6,1436
6,1437
6,1438
6,1439
6,1440
6,1441
6,1442
6,1443
6,1445
6,1446
6,1447
6,1448
6,1450
6,1451
6,1452
6,1453
6,1454
6,1455
6,1456
6,1457
6,1458
6,1460
6,1461
6,1462
6,1463
6,1464
6,1465
6,1466
6,1467
6,1468
6,1469
6,1470
6,1471
6,1472
6,1473
6,1474
6,1475
6,1476
6,1477
6,1478
6,1479
6,1481
6,1482
6,1483
6,1484
6,1485
6,1486
6,1487
6,1488
6,1489
6,1491
6,1492
6,1494
6,1495
6,1496
6,1497
6,1498
6,1499
6,1500
6,1503
6,1504
6,1505
6,1506
6,1507
6,1509
6,1510
6,1511
6,1512
6,1513
6,1514
6,1515
6,1516
6,1517
6,1518
6,1519
6,1520
6,1521
6,1522
6,1523
6,1524
6,1525
6,1526
6,1527
6,1528
6,1529
6,1530
6,1531
6,1532
6,1533
6,1534
6,1535
6,1536
6,1537
6,1538
6,1539
6,1541
6,1542
6,1543
6,1544
6,1545
6,1546
6,1547
6,1548
6,1549
6,1550
6,1551
6,1552
6,1553
6,1554
6,1555
6,1556
6,1557
6,1558
6,1559
6,1560
6,1561
6,1562
6,1563
6,1564
6,1566
6,1568
6,1569
6,1570
6,1571
6,1572
6,1573
6,1574
6,1575
6,1576
6,1577
6,1578
6,1579
6,1580
6,1581
6,1582
6,1583
6,1584
6,1585
6,1586
6,1587
6,1590
6,1591
6,1592
6,1593
6,1594
6,1596
6,1597
6,1598
6,1599
6,1600
6,1601
6,1602
6,1603
6,1604
6,1605
6,1607
6,1608
6,1609
6,1610
6,1611
6,1612
6,1613
6,1614
6,1616
6,1617
6,1618
6,1619
6,1620
6,1621
6,1622
6,1623
6,1624
6,1625
6,1626
6,1627
6,1628
6,1629
6,1630
6,1631
6,1632
6,1633
6,1634
6,1635
6,1636
6,1637
6,1638
6,1639
6,1640
6,1641
6,1642
6,1643
6,1644
6,1645
6,1646
6,1647
6,1648
6,1649
6,1650
6,1651
6,1652
6,1653
6,1654
6,1655
6,1656
6,1657
6,1658
6,1660
6,1661
6,1662
6,1663
6,1664
6,1665
6,1666
6,1667
6,1668
6,1669
6,1670
6,1671
6,1672
6,1673
6,1674
6,1675
6,1676
6,1677
6,1678
6,1679
6,1680
6,1681
6,1682
6,1683
6,1684
6,1687
6,1688
6,1689
6,1690
6,1691
6,1693
6,1695
6,1696
6,1698
6,1699
6,1700
6,1701
6,1703
6,1704
6,1705
6,1706
6,1707
6,1708
6,1709
6,1710
6,1712
6,1713
6,1714
6,1715
6,1718
6,1719
6,1720
6,1721
6,1722
6,1723
6,1728
6,1731
6,1732
6,1738
6,1739
6,1740
6,1741
6,1742
6,1743
6,1744
6,1745
6,1746
6,1749
6,1750
6,1751
6,1753
6,1766
6,1768
6,1777
6,1779
6,1782
6,1784
6,1787
6,1803
6,1804
6,1805
6,1806
6,1808
6,1809
6,1810
6,1811
6,1812
6,1813
6,1814
6,1815
6,1816
6,1817
6,1819
6,1820
6,1821
6,1822
6,1823
6,1824
6,1825
6,1827
6,1828
6,1829
6,1831
6,1833
6,1834
6,1835
6,1836
6,1837
6,1838
6,1839
6,1840
6,1841
6,1842
6,1843
6,1844
6,1845
6,1847
6,1848
6,1850
6,1851
6,1852
6,1853
6,1856
6,1857
6,1858
6,1863
6,1864
6,1872
6,1878
6,1881
6,1882
6,1883
6,1884
6,1885
6,1886
6,1887
6,1888
6,1889
6,1891
6,1894
6,1895
6,1896
6,1897
6,1898
6,1899
6,1901
6,1902
6,1903
6,1905
6,1906
6,1907
6,1909
6,1910
6,1911
6,1912
6,1913
6,1914
6,1915
6,1916
6,1917
6,1918
6,1919
6,1921
6,1922
6,1923
6,1924
6,1925
6,1926
6,1929
6,1930
6,1931
6,1933
6,1935
6,1937
6,1940
6,1941
6,1943
6,1944
6,1945
6,1946
6,1947
6,1948
6,1950
6,1952
6,1954
6,1955
6,1956
6,1957
6,1958
6,1959
6,1962
6,1963
6,1964
6,1965
6,1966
6,1967
6,1968
6,1969
6,1971
6,1973
6,1974
6,1975
6,1976
6,1980
6,1981
6,1982
6,1983
6,1986
6,1988
6,1989
6,1990
6,1992
6,1994
6,1997
6,2001
6,2002
6,2003
6,2006
6,2009
6,2011
6,2015
6,2016
6,2019
6,2022
6,2023
6,2026
6,2027
6,2029
6,2031
6,2033
6,2034
6,2036
6,2038
6,2039
6,2040
6,2041
6,2043
6,2044
6,2046
6,2048
6,2049
6,2050
6,2051
6,2054
6,2055
6,2056
6,2057
6,2058
6,2059
6,2060
6,2061
6,2062
6,2064
6,2065
6,2066
6,2067
6,2068
6,2069
6,2070
6,2071
6,2072
6,2073
6,2074
6,2075
6,2076
6,2077
6,2078
6,2079
6,2080
6,2081
6,2082
6,2083
6,2084
6,2085
6,2086
6,2087
6,2089
6,2091
6,2092
6,2093
6,2094
6,2097
6,2098
6,2099
6,2100
6,2101
6,2103
6,2104
6,2105
6,2109
6,2110
6,2111
6,2113
6,2114
6,2115
6,2117
6,2118
6,2119
6,2120
6,2121
6,2122
6,2123
6,2124
6,2125
6,2126
6,2127
6,2128
6,2129
6,2130
6,2131
6,2132
6,2133
6,2134
6,2135
6,2136
6,2137
6,2138
6,2139
6,2140
6,2141
6,2142
6,2143
6,2144
6,2145
6,2147
6,2149
6,2150
6,2151
6,2152
6,2153
6,2154
6,2155
6,2156
6,2157
6,2158
6,2159
6,2160
6,2161
6,2162
6,2163
6,2164
6,2165
6,2166
6,2167
6,2168
6,2169
6,2170
6,2173
6,2174
6,2175
6,2176
6,2178
6,2179
6,2180
6,2182
6,2183
6,2184
6,2185
6,2186
6,2187
6,2188
6,2189
6,2191
6,2192
6,2193
6,2195
6,2196
6,2197
6,2198
6,2199
6,2200
6,2201
6,2202
6,2203
6,2204
6,2205
6,2207
6,2208
6,2209
6,2210
6,2211
6,2215
6,2219
6,2220
6,2222
6,2223
6,2224
6,2225
6,2226
6,2227
6,2228
6,2229
6,2230
6,2231
6,2232
6,2233
6,2234
6,2235
6,2236
6,2237
6,2238
6,2239
6,2240
6,2241
6,2242
6,2244
6,2245
6,2246
6,2249
6,2250
6,2251
6,2252
6,2254
6,2255
6,2256
6,2257
6,2258
6,2259
6,2260
6,2261
6,2266
6,2267
6,2269
6,2270
6,2271
6,2272
6,2273
6,2274
6,2276
6,2277
6,2278
6,2279
6,2280
6,2281
6,2282
6,2284
6,2285
6,2286
6,2288
6,2289
6,2290
6,2291
6,2292
6,2293
6,2294
6,2295
6,2296
6,2297
6,2299
6,2300
6,2301
6,2302
6,2303
6,2304
6,2305
6,2306
6,2307
6,2308
6,2309
6,2310
6,2311
6,2312
6,2313
6,2314
6,2315
6,2316
6,2317
6,2318
6,2319
6,2320
6,2322
6,2323
6,2324
6,2325
6,2326
6,2327
6,2328
6,2330
6,2331
6,2332
6,2333
6,2363
6,2366
6,2367
6,2373
6,2379
6,2383
6,2384
6,2386
6,2387
6,2388
6,2390
6,2391
6,2392
6,2393
6,2394
6,2397
6,2398
6,2403
6,2404
6,2405
6,2408
6,2409
6,2413
6,2415
6,2417
6,2434
6,2439
6,2441
6,2444
6,2448
6,2449
6,2451
6,2452
6,2454
6,2456
6,2457
6,2458
6,2460
6,2461
6,2462
6,2463
6,2464
6,2465
6,2468
6,2471
6,2473
6,2475
6,2479
6,2481
6,2482
6,2483
6,2484
6,2493
6,2495
6,2496
6,2499
6,2501
6,2502
6,2504
6,2506
6,2507
6,2516
6,2517
6,2518
6,2519
6,2522
6,2525
6,2526
6,2531
6,2532
6,2534
6,2536
6,2538
6,2539
6,2540
6,2541
6,2542
6,2544
6,2548
6,2549
6,2551
6,2556
6,2558
6,2559
6,2562
6,2563
6,2564
6,2565
6,2567
6,2568
6,2569
6,2570
6,2571
6,2572
6,2573
6,2574
6,2575
6,2576
6,2578
6,2580
6,2581
6,2582
6,2583
6,2584
6,2585
6,2588
6,2589
6,2590
6,2592
6,2593
6,2594
6,2595
6,2597
6,2599
6,2600
6,2601
6,2602
6,2603
6,2604
6,2606
6,2607
6,2608
6,2610
6,2611
6,2612
6,2613
6,2614
6,2616
6,2617
6,2618
6,2620
6,2623
6,2625
6,2627
6,2630
6,2632
6,2633
6,2634
6,2635
6,2637
6,2638
6,2641
6,2642
6,2646
6,2647
6,2648
6,2649
6,2650
6,2651
6,2652
6,2653
6,2654
6,2655
6,2656
6,2657
6,2658
6,2659
6,2661
6,2662
6,2664
6,2665
6,2667
6,2668
6,2670
6,2672
6,2674
6,2676
6,2677
6,2679
6,2680
6,2681
6,2682
6,2683
6,2686
6,2688
6,2689
6,2690
6,2693
6,2694
6,2695
6,2696
6,2697
6,2698
6,2699
6,2700
6,2701
6,2703
6,2704
6,2705
6,2706
6,2707
6,2708
6,2709
6,2710
6,2711
6,2712
6,2713
6,2714
6,2715
6,2716
6,2717
6,2718
6,2719
6,2720
6,2721
6,2722
6,2723
6,2724
6,2726
6,2727
6,2728
6,2729
6,2730
6,2731
6,2732
6,2733
6,2734
6,2735
6,2736
6,2737
6,2738
6,2739
6,2742
6,2743
6,2744
6,2745
6,2746
6,2747
6,2748
6,2749
6,2750
6,2751
6,2753
6,2754
6,2755
6,2756
6,2757
6,2758
6,2759
6,2760
6,2761
6,2762
6,2764
6,2765
6,2766
6,2767
6,2768
6,2769
6,2770
6,2771
6,2772
6,2773
6,2774
6,2775
6,2776
6,2777
6,2778
6,2779
6,2782
6,2783
6,2784
6,2785
6,2786
6,2789
6,2796
6,2798
6,2800
6,2801
6,2804
6,2805
6,2808
6,2810
6,2811
6,2812
6,2814
6,2815
6,2816
6,2817
6,2819
6,2820
6,2821
6,2822
6,2823
6,2825
6,2827
6,2828
6,2830
6,2831
6,2833
6,2835
6,2837
6,2838
6,2839
6,2840
6,2841
6,2844
6,2845
6,2847
6,2850
6,2852
6,2857
6,2862
6,2866
6,2869
6,2874
6,2876
6,2877
6,2878
6,2879
6,2880
6,2881
6,2882
6,2890
6,2893
6,2894
6,2895
6,2898
6,2900
6,2902
6,2905
6,2906
6,2907
6,2914
6,2917
6,3000
6,3001
6,3004
6,3005
6,3006
6,3008
6,3009
6,3010
6,3011
6,3012
6,3013
6,3014
6,3015
6,3016
6,3017
6,3018
6,3019
6,3020
6,3021
6,3022
6,3023
6,3025
6,3026
6,3027
6,3028
6,3030
6,3031
6,3032
6,3034
6,3035
6,3036
6,3037
6,3038
6,3039
6,3040
6,3041
6,3043
6,3044
6,3045
6,3046
6,3047
6,3049
6,3050
6,3052
6,3053
6,3054
6,3055
6,3056
6,3057
6,3059
6,3060
6,3062
6,3063
6,3064
6,3065
6,3067
6,3068
6,3069
6,3070
6,3071
6,3072
6,3073
6,3074
6,3075
6,3076
6,3077
6,3078
6,3079
6,3080
6,3083
6,3084
6,3085
6,3086
6,3087
6,3088
6,3089
6,3090
6,3091
6,3093
6,3094
6,3095
6,3096
6,3097
6,3098
6,3099
6,3100
6,3101
6,3102
6,3103
6,3104
6,3106
6,3107
6,3108
6,3109
6,3111
6,3112
6,3113
6,3114
6,3115
6,3116
6,3117
6,3118
6,3119
6,3120
6,3121
6,3122
6,3123
6,3124
6,3125
6,3126
6,3127
6,3128
6,3129
6,3131
6,3132
6,3133
6,3135
6,3136
6,3137
6,3139
6,3140
6,3142
6,3143
6,3144
6,3145
6,3146
6,3147
6,3148
6,3149
6,3150
6,3154
6,3155
6,3156
6,3157
6,3158
6,3159
6,3160
6,3161
6,3162
6,3163
6,3164
6,3165
6,3166
6,3167
6,3168
6,3169
6,3170
6,3175
6,3176
6,3177
6,3178
6,3179
6,3181
6,3182
6,3183
6,3184
6,3185
6,3187
6,3188
6,3192
6,3195
6,3196
6,3197
6,3198
6,3199
6,3200
6,3201
6,3202
6,3203
6,3204
6,3205
6,3206
6,3207
6,3208
6,3209
6,3210
6,3211
6,3212
6,3213
6,3215
6,3216
6,3218
6,3219
6,3220
6,3221
6,3222
6,3223
6,3225
6,3227
6,3229
6,3231
6,3232
6,3233
6,3234
6,3236
6,3237
6,3238
6,3239
6,3240
6,3241
6,3242
6,3243
6,3244
6,3245
6,3246
6,3247
6,3248
6,3249
6,3250
6,3251
6,3252
6,3253
6,3255
6,3256
6,3257
6,3258
6,3259
6,3260
6,3261
6,3262
6,3263
6,3264
6,3265
6,3266
6,3268
6,3269
6,3271
6,3272
6,3273
6,3274
6,3275
6,3277
6,3281
6,3282
6,3283
6,3284
6,3285
6,3286
6,3287
6,3289
6,3291
6,3292
6,3293
6,3295
6,3297
6,3298
6,3299
6,3302
6,3303
6,3304
6,3307
6,3309
6,3310
6,3311
6,3312
6,3313
6,3316
6,3317
6,3318
6,3319
6,3320
6,3321
6,3322
6,3326
6,3327
6,3328
6,3329
6,3330
6,3332
6,3333
6,3335
6,3336
6,3350
6,3351
6,3353
6,3356
6,3359
6,3360
6,3361
6,3363
6,3364
6,3365
6,3366
6,3367
6,3369
6,3370
6,3371
6,3372
6,3374
6,3375
6,3377
6,3392
6,3394
6,3396
6,3398
6,3399
6,3404
6,3407
6,3410
6,3411
6,3413
6,3415
6,3417
6,3419
6,3423
6,3427
6,3428
6,3434
6,3437
6,3439
6,3440
6,3442
6,3443
6,3445
6,3447
6,3451
6,3452
6,3453
6,3456
6,3458
6,3460
6,3461
6,3462
6,3464
6,3467
6,3468
6,3473
6,3474
6,3477
6,3478
6,3479
6,3480
6,3481
6,3484
6,3487
6,3489
6,3490
6,3491
6,3493
6,3494
6,3495
6,3496
6,3499
6,3502
6,3505
6,3507
6,3508
6,3511
6,3512
6,3513
6,3514
6,3516
6,3518
6,3521
6,3523
6,3526
6,3527
6,3528
6,3529
6,3537
6,3540
6,3541
6,3548
6,3553
6,3554
6,3556
6,3557
6,3559
6,3562
6,3565
6,3566
6,3567
6,3568
6,3570
6,3571
6,3572
6,3573
6,3574
6,3576
6,3577
6,3579
6,3580
6,3581
6,3582
6,3583
6,3584
6,3585
6,3586
6,3587
6,3588
6,3589
